594,12400
595,6661
596,28761
597,20552
598,4780
599,855
600,12586
601,10099
602,17621
603,9924
604,6648
605,4800
606,45896
607,7725
608,12189
609,9931
610,27978
611,24534
612,28299
613,33662
614,24631
615,6848
616,30517
617,52840
618,10102
619,8751
620,38040
621,680
622,7632
623,6703
624,28338
625,13004
626,10310
627,33652
628,264409
629,24626
630,6886
631,15570
632,19855
633,14743
634,30373
635,49895
636,12975
637,52468
638,62943
639,6325
640,12271
641,28263
642,9930
643,8426
644,29405
645,35805
646,12530
647,9658
648,35104
649,62
650,11486
651,4589
652,101
653,12779
654,14041
655,26105
656,3329
657,22925
658,196709
659,48166
660,12479
661,55644
662,6429
663,17806
664,32703
665,23655
666,262760
667,38022
668,6682
669,15836
670,8615
671,6731
672,10481
673,10201
674,1237
675,17579
676,55794
677,60725
678,24093
679,43994
680,13576
681,52871
682,42473
683,8997
684,3754
685,49544
686,20850
687,60929
688,37271
689,21453
690,15935
691,43061
692,9293
693,18302
694,45796
695,13367
696,6789
697,50581
698,9268
699,61889
700,237
701,16285
702,16097
703,8422
704,25549
705,15589
706,42000
707,44053
708,9443
709,12180
710,12491
711,2379
712,13329
713,9942
714,36149
715,37084
716,132267
717,22645
718,31546
719,35549
720,25227
721,52376
722,8100
723,7459
724,11758
725,28306
726,18106
727,20161
728,36236
729,12406
730,52551
731,55330
732,25369
733,15296
734,34309
735,5432
736,24940
737,3249
738,39728
739,2110
740,16300
741,34867
742,12778
743,15497
744,9394
745,3462
746,40676
747,11232
748,48161
749,786
750,55824
751,6799
752,42632
753,18479
754,81
755,29518
756,262687
757,44356
758,5488
759,15305
760,28884
761,29465
762,6412
763,8001
764,36280
765,46849
766,21277
767,37273
768,15704
769,61950
770,43350
771,11556
772,19009
773,12773
774,7693
775,29909
776,3308
777,17378
778,9255
779,42739
780,49102
781,6846
782,39180
783,27065
784,17709
785,17444
786,25184
787,25229
788,16713
789,45204
790,28666
791,24538
792,23745
793,15744
794,12843
795,11260
796,20870
797,28663
798,1653
799,263047
800,9063
801,25454
802,43110
803,1836
804,15685
805,25091
806,49800
807,50618
808,29396
809,5384
810,6849
811,17439
812,43754
813,9885
814,20860
815,6679
816,11796
817,293
818,22335
819,25490
820,6922
821,13876
822,50952
823,25512
824,6855
825,8251
826,57731
827,23930
828,20454
829,4618
830,28270
831,52579
832,17639
833,58655
834,7850
835,32748
836,38794
837,31214
838,19893
839,50300
840,16851
841,41440
842,262761
843,8390
844,38195
845,28717
846,6854
847,12593
848,9829
849,10089
850,8048
851,29278
852,45903
853,38726
854,58715
855,28260
856,45845
857,28186
858,5602
859,27750
860,52041
861,57
862,57724
863,31167
864,260
865,29053
866,15164
867,12306
868,21021
869,44896
870,44600
871,30733
872,43267
873,32421
874,9680
875,10029
876,45758
877,6130
878,45474
879,51074
880,17408
881,262476
882,1103
883,3597
884,13101
885,28173
886,24589
887,28124
888,262254
889,11272
890,31252
891,29648
892,20836
893,21413
894,53013
895,44843
896,41692
897,15994
898,34209
899,57187
900,41221
901,7602
902,43561
903,262659
904,42610
905,42652
906,14877
907,58668
908,44889
909,50597
910,28224
911,2614
912,198435
913,61400
914,47764
915,13790
916,34270
917,5550
918,24703
919,13951
920,8374
921,21294
922,5408
923,12976
924,16083
925,23563
926,19169
927,38182
928,13124
929,59587
930,14754
931,33597
932,21508
933,16322
934,10021
935,38456
936,37613
937,53242
938,262429
939,12611
940,52925
941,47169
942,9031
943,10929
944,28669
945,6221
946,200507
947,16245
948,25308
949,42583
950,6677
951,29491
952,25248
953,6389
954,38091
955,17841
956,45430
957,26794
958,43852
959,20299
960,22909
961,17547
962,33667
963,43833
964,2860
965,24323
966,50923
967,4922
968,42313
969,33771
970,262907
971,12703
972,6459
973,49685
974,52770
975,60764
976,16347
977,21195
978,132454
979,29124
980,21949
981,16160
982,31216
983,13002
984,24739
985,13046
986,30036
987,6471
988,27066
989,24835
990,9155
991,36678
992,24955
993,226
994,7908
995,63516
996,38496
997,8245
998,56308
999,13767
1000,21574
1001,24867
1002,9905
1003,47869
1004,17231
1005,30282
1006,25233
1007,15598
1008,13193
1009,7529
1010,21755
1011,1280
1012,21497
1013,33154
1014,29107
1015,15377
1016,12668
1017,203565
1018,9824
1019,8544
1020,376
1021,668
1022,9911
1023,28642
1024,17477
1025,27257
1026,19752
1027,7670
1028,24514
1029,42781
1030,58691
1031,11855
1032,7782
1033,14244
1034,11259
1035,25983
1036,5738
1037,12541
1038,49909
1039,29017
1040,35432
1041,15525
1042,20853
1043,48293
1044,51048
1045,47223
1046,29691
1047,25795
1048,1887
1049,36351
1050,45194
1051,59605
1052,28907
1053,11798
1054,7617
1055,2647
1056,21321
1057,19159
1058,52610
1059,10396
1060,5715
1061,9902
1062,11290
1063,5413
1064,5645
1065,29551
1066,32440
1067,48347
1068,14282
1069,43948
1070,4270
1071,58511
1072,43022
1073,13791
1074,39216
1075,29614
1076,31708
1077,19406
1078,12337
1079,22442
1080,766
1081,33588
1082,34700
1083,21396
1084,15626
1085,12570
1086,49788
1087,23686
1088,31313
1089,44735
1090,12998
1091,30696
1092,40193
1093,9821
1094,29933
1095,26878
1096,197064
1097,25386
1098,4538
1099,24863
1100,13489
1101,393223
1102,51964
1103,43391
1104,45458
1105,35699
1106,10753
1107,32592
1108,11845
1109,297
1110,14492
1111,42555
1112,6300
1113,52361
1114,9125
1115,13878
1116,15600
1117,13333
1118,37061
1119,15808
1120,51028
1121,21183
1122,12859
1123,24709
1124,27272
1125,276
1126,24971
1127,12332
1128,51034
1129,5466
1130,32869
1131,262740
1132,21156
1133,197068
1134,31122
1135,262631
1136,25086
1137,33544
1138,31424
1139,31359
1140,18187
1141,6702
1142,14080
1143,25019
1144,17762
1145,58470
1146,4795
1147,8697
1148,9723
1149,24203
1150,47775
1151,21050
1152,768
1153,27947
1154,22351
1155,17888
1156,55329
1157,14793
1158,8612
1159,262733
1160,9270
1161,196925
1162,29414
1163,36866
1164,28310
1165,27932
1166,20141
1167,7106
1168,38757
1169,30023
1170,44327
1171,549
1172,264362
1173,264144
1174,41572
1175,44814
1176,9066
1177,51431
1178,50173
1179,13490
1180,39811
1181,30950
1182,34594
1183,12353
1184,29422
1185,39912
1186,22625
1187,3330
1188,197595
1189,56391
1190,7784
1191,15533
1192,8758
1193,8990
1194,20631
1195,8585
1196,20722
1197,2586
1198,22548
1199,38285
1200,17072
1201,7497
1202,9264
1203,18592
1204,6407
1205,2118
1206,5416
1207,8517
1208,23243
1209,15756
1210,33576
1211,14085
1212,60388
1213,33182
1214,262808
1215,45671
1216,803
1217,3737
1218,9534
1219,23114
1220,23956
1221,8343
1222,37678
1223,17511
1224,8190
1225,44395
1226,24088
1227,262706
1228,56030
1229,44267
1230,53181
1231,10430
1232,28158
1233,132215
1234,25394
1235,6724
1236,48964
1237,27693
1238,29863
1239,14051
1240,19019
1241,34248
1242,13760
1243,16338
1244,262274
1245,16010
1246,21547
1247,21947
1248,31257
1249,2611
1250,48918
1251,34250
1252,39293
1253,58923
1254,38731
1255,262355
1256,21473
1257,24247
1258,28625
1259,5381
1260,8788
1261,200020
1262,40948
1263,12644
1264,50481
1265,23724
1266,31148
1267,36992
1268,24138
1269,36944
1270,29571
1271,13591
1272,38264
1273,18779
1274,2514
1275,14638
1276,20214
1277,27768
1278,17554
1279,45400
1280,11432
1281,28640
1282,15774
1283,9051
1284,25144
1285,567
1286,28580
1287,131702
1288,13156
1289,53115
1290,53158
1291,40220
1292,13285
1293,18712
1294,5006
1295,137
1296,22302
1297,19754
1298,7604
1299,5568
1300,49964
1301,7122
1302,21864
1303,8047
1304,29695
1305,5050
1306,7311
1307,263327
1308,26827
1309,13127
1310,39869
1311,57136
1312,8607
1313,17113
1314,17675
1315,44902
1316,28878
1317,8365
1318,13009
1319,10764
1320,47242
1321,20647
1322,8943
1323,8323
1324,39301
1325,44587
1326,39032
1327,29649
1328,31376
1329,12687
1330,197091
1331,43268
1332,38802
1333,21299
1334,46562
1335,18978
1336,9286
1337,9416
1338,14230
1339,31877
1340,9146
1341,22742
1342,9329
1343,23816
1344,271
1345,17232
1346,5778
1347,262375
1348,270
1349,7342
1350,41881
1351,13354
1352,16696
1353,11081
1354,55554
1355,5078
1356,262526
1357,31195
1358,8391
1359,3593
1360,48039
1361,31200
1362,3316
1363,12430
1364,37153
1365,5537
1366,45437
1367,394437
1368,23838
1369,9186
1370,25003
1371,8903
1372,263080
1373,53171
1374,47843
1375,33554
1376,12178
1377,11666
1378,5693
1379,8778
1380,16164
1381,29069
1382,15623
1383,41722
1384,8674
1385,14866
1386,31430
1387,49386
1388,41066
1389,12731
1390,16066
1391,33422
1392,57487
1393,11830
1394,12252
1395,17623
1396,10774
1397,36352
1398,17604
1399,19429
1400,38158
1401,4670
1402,262688
1403,17917
1404,18059
1405,45117
1406,33480
1407,29084
1408,4058
1409,11317
1410,6700
1411,38001
1412,9370
1413,48452
1414,32743
1415,7332
1416,3361
1417,45250
1418,35047
1419,19782
1420,7543
1421,29170
1422,8865
1423,28135
1424,30688
1425,558
1426,55821
1427,14989
1428,44285
1429,52974
1430,60610
1431,52783
1432,29125
1433,39608
1434,31727
1435,58495
1436,10466
1437,6223
1438,3663
1439,22958
1440,35434
1441,17229
1442,262561
1443,33763
1444,28145
1445,46435
1446,21367
1447,8487
1448,12732
1449,42973
1450,16967
1451,263665
1452,13036
1453,60171
1454,13184
1455,33965
1456,34304
1457,5538
1458,19653
1459,33843
1460,5539
1461,12767
1462,198297
1463,35847
1464,49808
1465,12064
1466,2500
1467,34718
1468,16016
1469,12993
1470,3253
1471,41842
1472,16467
1473,57866
1474,18451
1475,1955
1476,11074
1477,49458
1478,39399
1479,8371
1480,49025
1481,60587
1482,46515
1483,15997
1484,8103
1485,26613
1486,13999
1487,42926
1488,12735
1489,20746
1490,20773
1491,8075
1492,9541
1493,10474
1494,22661
1495,4694
1496,23473
1497,24173
1498,7065
1499,9143
1500,11403
1501,41426
1502,16284
1503,15735
1504,27696
1505,27665
1506,23404
1507,1251
1508,36622
1509,36621
1510,36625
1511,33922
1512,23314
1513,9441
1514,59796
1515,38880
1516,14477
1517,262854
1518,18530
1519,59583
1520,55666
1521,262750
1522,20021
1523,39543
1524,7821
1525,28245
1526,15440
1527,37930
1528,28438
1529,262401
1530,16724
1531,3313
1532,35706
1533,6660
1534,28126
1535,28271
1536,19332
1537,34555
1538,61010
1539,14325
1540,53292
1541,40015
1542,9230
1543,15763
1544,264556
1545,131127
1546,20910
1547,48479
1548,25513
1549,17727
1550,28624
1551,13787
1552,10084
1553,63956
1554,27026
1555,47264
1556,41965
1557,9127
1558,52554
1559,62833
1560,24811
1561,30818
1562,10437
1563,8369
1564,29056
1565,48648
1566,50629
1567,28952
1568,12897
1569,11242
1570,56910
1571,12357
1572,42456
1573,29304
1574,197264
1575,201706
1576,16629
1577,17225
1578,34898
1579,6772
1580,30868
1581,39704
1582,5555
1583,15595
1584,47862
1585,12386
1586,59455
1587,41925
1588,20932
1589,9085
1590,199995
1591,57681
1592,3816
1593,27757
1594,18229
1595,23201
1596,15468
1597,43260
1598,31549
1599,63008
1600,42
1601,197426
1602,6539
1603,27884
1604,28220
1605,34875
1606,15085
1607,39582
1608,24523
1609,3662
1610,38235
1611,2529
1612,14537
1613,553
1614,41897
1615,49074
1616,23033
1617,2685
1618,20928
1619,29091
1620,262848
1621,5396
1622,17820
1623,24187
1624,29684
1625,45588
1626,34251
1627,17498
1628,36327
1629,17227
1630,11280
1631,40498
1632,58599
1633,41887
1634,15419
1635,17228
1636,7522
1637,33483
1638,12338
1639,40111
1640,50244
1641,12312
1642,132789
1643,5577
1644,30988
1645,8282
1646,263009
1647,262851
1648,25472
1649,21782
1650,24989
1651,4770
1652,20712
1653,41034
1654,2852
1655,36907
1656,10674
1657,7718
1658,23248
1659,263124
1660,32613
1661,9607
1662,53162
1663,24324
1664,131284
1665,3243
1666,8364
1667,41820
1668,31117
1669,13037
1670,10594
1671,12850
1672,8443
1673,12969
1674,197133
1675,29944
1676,30960
1677,42396
1678,2495
1679,8804
1680,31323
1681,34757
1682,198477
1683,40581
1684,24246
1685,39545
1686,26935
1687,43139
1688,198545
1689,12605
1690,30851
1691,13807
1692,29608
1693,35236
1694,201439
1695,8491
1696,29467
1697,29644
1698,20312
1699,33951
1700,52950
1701,6713
1702,4628
1703,4787
1704,15169
1705,30990
1706,9260
1707,27765
1708,20077
1709,52262
1710,55720
1711,3378
1712,53889
1713,19257
1714,33489
1715,22489
1716,55355
1717,20207
1718,24961
1719,15029
1720,45538
1721,22759
1722,53340
1723,30496
1724,11915
1725,63969
1726,17941
1727,31036
1728,7349
1729,22177
1730,9341
1731,25525
1732,15672
1733,7226
1734,6821
1735,12188
1736,23923
1737,4267
1738,262468
1739,9482
1740,2734
1741,49505
1742,16685
1743,56466
1744,25615
1745,28142
1746,3239
1747,8680
1748,22691
1749,199484
1750,18200
1751,24122
1752,25466
1753,8057
1754,262699
1755,133385
1756,34397
1757,6723
1758,35371
1759,18007
1760,28032
1761,33915
1762,17400
1763,40300
1764,12716
1765,3676
1766,17534
1767,62240
1768,34549
1769,262434
1770,9044
1771,32609
1772,31263
1773,38883
1774,25293
1775,3479
1776,52967
1777,8586
1778,1741
1779,34056
1780,47692
1781,43376
1782,4040
1783,15640
1784,15493
1785,51543
1786,48642
1787,9211
1788,31208
1789,9112
1790,8681
1791,25542
1792,262182
1793,21379
1794,37619
1795,23127
1796,20811
1797,198826
1798,51373
1799,15180
1800,32654
1801,52747
1802,21437
1803,5385
1804,29606
1805,33991
1806,14263
1807,17356
1808,29154
1809,32354
1810,11557
1811,8771
1812,17492
1813,24637
1814,35362
1815,31692
1816,41435
1817,34019
1818,27807
1819,25531
1820,3058
1821,47814
1822,12387
1823,5429
1824,30583
1825,20884
1826,28775
1827,49934
1828,38861
1829,6057
1830,7539
1831,31126
1832,50710
1833,26769
1834,44050
1835,58678
1836,7438
1837,23383
1838,15964
1839,9354
1840,33748
1841,15703
1842,22566
1843,24492
1844,19050
1845,17306
1846,25515
1847,25145
1848,36493
1849,43612
1850,24186
1851,4862
1852,18042
1853,13118
1854,18990
1855,36628
1856,11888
1857,29802
1858,18046
1859,28649
1860,19114
1861,45352
1862,9891
1863,58779
1864,28191
1865,36873
1866,197071
1867,31863
1868,28908
1869,2572
1870,62067
1871,48635
1872,38220
1873,8513
1874,17668
1875,28360
1876,34547
1877,25447
1878,13189
1879,31040
1880,39442
1881,10881
1882,48287
1883,11686
1884,20459
1885,31203
1886,44581
1887,33874
1888,54098
1889,45298
1890,3855
1891,12637
1892,55805
1893,49550
1894,36930
1895,2044
1896,18015
1897,6428
1898,21189
1899,11550
1900,27720
1901,12143
1902,54376
1903,15962
1904,48173
1905,7819
1906,13693
1907,17149
1908,28926
1909,24516
1910,45650
1911,56630
1912,17223
1913,56484
1914,47377
1915,16243
1916,12181
1917,45305
1918,33302
1919,43578
1920,39205
1921,44682
1922,48076
1923,197394
1924,17501
1925,15974
1926,22667
1927,43418
1928,23550
1929,262494
1930,10933
1931,8542
1932,262822
1933,55309
1934,51815
1935,39156
1936,26426
1937,23855
1938,51461
1939,6536
1940,13825
1941,42109
1942,36874
1943,16399
1944,38949
1945,34241
1946,49605
1947,13178
1948,24183
1949,18037
1950,41854
1951,16095
1952,24651
1953,35346
1954,48882
1955,49743
1956,39923
1957,15943
1958,29152
1959,47895
1960,12683
1961,11766
1962,47720
1963,8194
1964,15738
1965,52302
1966,25143
1967,22772
1968,12722
1969,34525
1970,14860
1971,20406
1972,27678
1973,11854
1974,24723
1975,39686
1976,58314
1977,15658
1978,31484
1979,51178
1980,54700
1981,15965
1982,35638
1983,45017
1984,11492
1985,23487
1986,7562
1987,7011
1988,28509
1989,45769
1990,10292
1991,23966
1992,55352
1993,26617
1994,21859
1995,39010
1996,28840
1997,21976
1998,11696
1999,27742
2000,4813
2001,9021
2002,23871
2003,9129
2004,53184
2005,37105
2006,22653
2007,19531
2008,21777
2009,44375
2010,9038
2011,8346
2012,41847
2013,25921
2014,31083
2015,29562
2016,14133
2017,2716
2018,7679
2019,1547
2020,14103
2021,21191
2022,59318
2023,30167
2024,1541
2025,55658
2026,31477
2027,6802
2028,52937
2029,264415
2030,23342
2031,41691
2032,20495
2033,15695
2034,262354
2035,38146
2036,37204
2037,8301
2038,35745
2039,26652
2040,32855
2041,27258
2042,61337
2043,5760
2044,58430
2045,8445
2046,24916
2047,12764
2048,17645
2049,15757
2050,44826
2051,262868
2052,1290
2053,2722
2054,48555
2055,16966
2056,44895
2057,52940
2058,132335
2059,34187
2060,39505
2061,4641
2062,26882
2063,37468
2064,29748
2065,19875
2066,37545
2067,263311
2068,263259
2069,8368
2070,38477
2071,48424
2072,31499
2073,11051
2074,28685
2075,36734
2076,39434
2077,264564
2078,263018
2079,49289
2080,14589
2081,31059
2082,28257
2083,7660
2084,1785
2085,8201
2086,6653
2087,133295
2088,33606
2089,35625
2090,42673
2091,6315
2092,9153
2093,21737
2094,21312
2095,63912
2096,196714
2097,39637
2098,30176
2099,11013
2100,6904
2101,40702
2102,35645
2103,262778
2104,48467
2105,201201
2106,3701
2107,41549
2108,39153
2109,24953
2110,48957
2111,327782
2112,10302
2113,61844
2114,34602
2115,29319
2116,34221
2117,58436
2118,28103
2119,43957
2120,5430
2121,13555
2122,35548
2123,43192
2124,6863
2125,34803
2126,29655
2127,198279
2127,43966
2129,24593
2130,302
2131,9226
2132,3742
2133,196675
2133,5552
2135,22894
2136,48278
2137,35369
2138,3226
2139,53767
2140,44158
2141,48276
2142,25061
2143,41967
2144,28809
2145,44677
2146,8055
2147,44953
2148,11383
2149,3421
2150,21274
2151,9700
2152,12294
2153,8416
2154,48464
2155,34347
2156,6458
2157,42044
2158,5435
2159,53163
2160,15397
2161,28886
2162,6858
2163,44964
2164,50020
2165,18566
2166,24560
2167,17638
2168,2386
2169,9919
2170,17184
2171,11139
2172,4802
2173,42910
2174,7046
2175,9929
2176,12124
2177,15133
2178,4721
2179,27983
2180,4565
2181,9729
2182,21688
2183,28545
2184,38525
2185,36974
2186,11340
2187,35415
2188,28287
2189,28400
2190,27882
2191,28359
2192,6568
2193,12392
2194,12297
2195,36024
2196,35916
2197,33788
2198,7533
2199,262505
2200,2681
2201,24722
2202,7991
2203,53264
2204,24155
2205,29182
2206,24572
2207,53145
2208,63990
2209,47887
2210,19422
2211,197043
2212,132132
2213,20521
2214,7629
2215,30619
2216,262150
2217,24532
2218,24521
2219,56048
2220,12705
2221,21332
2222,262773
2223,13147
2224,25540
2225,30722
2226,26479
2227,40065
2228,21351
2229,24077
2230,34419
2231,52276
2232,6718
2233,10032
2234,50463
2235,61573
2236,2510
2237,14905
2238,42560
2239,33983
2240,49335
2241,1930
2242,23688
2243,25467
2244,2609
2245,43205
2246,4004
2247,745
2248,2688
2249,58704
2250,12997
2251,10733
2252,41998
2253,9950
2254,21103
2255,61945
2256,37063
2257,262847
2258,58629
2259,6364
2260,23308
2261,38176
2262,262989
2263,45587
2264,35662
2265,29066
2266,263432
2267,14135
2268,7788
2269,58321
2270,22205
2271,33742
2272,15805
2273,29846
2274,19082
2275,13307
2276,46208
2277,262310
2278,20640
2279,55707
2280,60341
2281,44941
2282,55685
2283,43142
2284,61758
2285,13739
2286,54048
2287,11853
2288,5742
2289,394644
2290,7014
2291,53065
2292,38922
2293,6122
2294,60169
2295,26609
2296,50369
2297,54527
2298,262462
2299,263546
2300,8339
2301,10242
2302,21309
2303,15090
2304,39785
2305,11367
2306,61231
2307,262191
2308,7690
2309,25975
2310,58782
2311,13385
2312,394497
2313,24466
2314,42132
2315,18185
2316,22299
2317,34934
2318,23575
2319,16094
2320,262588
2321,14413
2322,20597
2323,17828
2324,263057
2325,39642
2326,394659
2327,12089
2328,262202
2329,34676
2330,8226
2331,513
2332,34279
2333,21479
2334,47474
2335,35539
2336,7829
2337,28244
2338,47123
2339,28169
2340,18117
2341,61848
2341,29303
2343,17222
2344,12112
2345,40715
2346,54182
2347,31246
2348,13657
2349,8784
2350,11071
2351,40341
2352,42184
2353,59622
2354,43443
2355,36103
2356,54308
2357,15659
2358,2107
2359,8015
2360,6876
2361,11320
2362,24479
2363,8896
2364,34177
2365,30170
2366,52721
2367,30922
2368,13765
2369,29003
2370,43366
2371,12480
2372,23948
2373,61776
2374,6372
2375,38917
2376,28906
2377,196763
2378,13056
2379,34953
2380,30340
2381,24638
2382,46450
2383,47440
2384,8763
2385,28812
2386,13855
2387,4150
2388,9167
2389,33765
2390,393545
2391,49350
2392,29685
2393,39668
2394,14985
2395,8664
2396,6898
2397,393423
2398,40387
2399,6059
2400,29492
2401,42031
2402,53055
2403,40528
2404,30372
2405,35816
2406,39289
2407,18683
2408,25192
2409,31172
2410,47777
2411,43940
2412,47586
2413,32425
2414,6856
2415,197999
2416,13121
2417,48323
2418,197453
2419,44684
2419,199860
2421,28576
2422,43404
2423,34470
2424,196695
2425,60771
2426,29485
2427,44020
2428,8309
2429,6894
2430,14280
2431,58307
2432,31769
2433,2895
2434,35266
2435,8241
2436,8249
2437,59395
2438,28994
2439,48089
2440,200187
2441,20940
2442,35908
2443,4811
2444,30689
2445,2018
2446,17622
2447,8376
2448,28118
2449,40824
2450,17139
2451,15706
2452,3225
2453,20412
2454,4773
2455,23944
2456,11776
2457,8895
2458,57023
2459,58461
2460,53059
2461,24342
2462,43266
2463,21246
2464,37958
2465,16030
2466,8280
2467,18001
2468,2675
2469,34513
2470,53224
2471,16422
2472,18206
2473,58256
2474,28719
2475,7430
2476,9387
2477,31452
2478,39824
2479,23951
2480,22241
2481,31163
2482,71
2483,24213
2484,132933
2485,262743
2486,6400
2487,53112
2488,210
2489,12455
2490,16942
2491,48176
2492,9326
2493,12709
2494,133001
2495,5690
2496,26163
2497,11271
2498,22637
2499,43343
2500,38506
2501,43733
2502,34744
2503,39251
2504,7506
2505,12693
2506,26410
2507,51375
